fips,county,state,stdpercent
19037,Chickasaw County,Iowa,30.33268102
19039,Clarke County,Iowa,79.88269795
19041,Clay County,Iowa,104.1595197
19043,Clayton County,Iowa,40.45166403
19045,Clinton County,Iowa,103.5019455
19047,Crawford County,Iowa,10.23890785
19049,Dallas County,Iowa,95.1745005
19051,Davis County,Iowa,101.552795
19053,Decatur County,Iowa,92.72727273
19055,Delaware County,Iowa,7.173913043
19057,Des Moines County,Iowa,14.69745223
19059,Dickinson County,Iowa,80.77716644
19061,Dubuque County,Iowa,87.66481102
19063,Emmet County,Iowa,89.11564626
19065,Fayette County,Iowa,53.00695074
19067,Floyd County,Iowa,18.74234381
19069,Franklin County,Iowa,81.17901568
19071,Fremont County,Iowa,44.35351882
19073,Greene County,Iowa,16.39892905
19075,Grundy County,Iowa,81.95204039
19077,Guthrie County,Iowa,65.03944773
19079,Hamilton County,Iowa,35.1822504
19081,Hancock County,Iowa,45.40662651
19083,Hardin County,Iowa,72.89059994
19085,Harrison County,Iowa,47.52912816
19087,Henry County,Iowa,82.03761755
19089,Howard County,Iowa,3.080082136
19091,Humboldt County,Iowa,92.64797508
19093,Ida County,Iowa,42.17749314
19095,Iowa County,Iowa,16.06484893
19097,Jackson County,Iowa,62.74579907
19099,Jasper County,Iowa,51.6396272
19101,Jefferson County,Iowa,71.06382979
19103,Johnson County,Iowa,106.9215697
19105,Jones County,Iowa,45.47050562
19107,Keokuk County,Iowa,32.05907906
19109,Kossuth County,Iowa,26.26774848
19111,Lee County,Iowa,106.837074
19113,Linn County,Iowa,28.09144441
19115,Louisa County,Iowa,34.3654601
19119,Lyon County,Iowa,55.69216758
19121,Madison County,Iowa,56.05214153
19123,Mahaska County,Iowa,21.79353493
19125,Marion County,Iowa,26.60599572
19127,Marshall County,Iowa,28.40483132
19129,Mills County,Iowa,17.97146163
19131,Mitchell County,Iowa,39.62025316
19133,Monona County,Iowa,70.79439252
19141,O'Brien County,Iowa,76.70995671
19143,Osceola County,Iowa,100.6273526
19145,Page County,Iowa,94.78390462
19147,Palo Alto County,Iowa,25.37606279
19149,Plymouth County,Iowa,27.20640151
19151,Pocahontas County,Iowa,17.86148238
19153,Polk County,Iowa,39.32428864
19155,Pottawattamie County,Iowa,101.2987013
19157,Poweshiek County,Iowa,82.03012912
19159,Ringgold County,Iowa,21.16182573
19161,Sac County,Iowa,53.79635079
19163,Scott County,Iowa,85.4480158
19165,Shelby County,Iowa,103.7294878
19167,Sioux County,Iowa,41.86584426
19169,Story County,Iowa,55.46482946
19171,Tama County,Iowa,17.52884258
19173,Taylor County,Iowa,98.09045226
19175,Union County,Iowa,37.15932914
19177,Van Buren County,Iowa,86.57407407
19179,Wapello County,Iowa,85.96436871
19181,Warren County,Iowa,65.30814126
19183,Washington County,Iowa,16.09899534
19185,Wayne County,Iowa,86.40776699
19187,Webster County,Iowa,100.5327545
19189,Winnebago County,Iowa,70.4526404
19191,Winneshiek County,Iowa,24.7099768
19193,Woodbury County,Iowa,19.65825875
19195,Worth County,Iowa,136.1052632
19197,Wright County,Iowa,63.65663322
20001,Allen County,Kansas,27.7276826
20003,Anderson County,Kansas,102.7309237
20005,Atchison County,Kansas,116.43898
20007,Barber County,Kansas,69.10039113
20009,Barton County,Kansas,104.9457177
20011,Bourbon County,Kansas,102.9362416
20013,Brown County,Kansas,66.77718833
20015,Butler County,Kansas,61.0456263
20019,Chautauqua County,Kansas,102.9962547
20021,Cherokee County,Kansas,48.24703344
20023,Cheyenne County,Kansas,69.54314721
20025,Clark County,Kansas,102.8384279
20029,Cloud County,Kansas,115.130674
20031,Coffey County,Kansas,100.729443
20035,Cowley County,Kansas,11.7017663
20037,Crawford County,Kansas,84.78297585
20041,Dickinson County,Kansas,16.71766342
20043,Doniphan County,Kansas,25.72706935
20045,Douglas County,Kansas,82.8980788
20047,Edwards County,Kansas,84.39716312
20049,Elk County,Kansas,100.4264392
20051,Ellis County,Kansas,100.5401235
20053,Ellsworth County,Kansas,52.48962656
20055,Finney County,Kansas,105.5953079
20057,Ford County,Kansas,90.66323245
20059,Franklin County,Kansas,89.41176471
20061,Geary County,Kansas,105.5387278
20063,Gove County,Kansas,85.12396694
20069,Gray County,Kansas,25.47169811
20071,Greeley County,Kansas,99.25093633
20073,Greenwood County,Kansas,76.35416667
20077,Harper County,Kansas,17.23800196
20079,Harvey County,Kansas,100.7891968
20081,Haskell County,Kansas,101.2605042
20083,Hodgeman County,Kansas,102.4475524
20085,Jackson County,Kansas,96.53716216
20087,Jefferson County,Kansas,89.53349282
20091,Johnson County,Kansas,96.43180509
20093,Kearny County,Kansas,77.60180995
20095,Kingman County,Kansas,10.79014444
20097,Kiowa County,Kansas,70.09009009
20099,Labette County,Kansas,12.23986857
20101,Lane County,Kansas,103.5714286
20103,Leavenworth County,Kansas,65.25498891
20105,Lincoln County,Kansas,127.5488069
20107,Linn County,Kansas,51.16525424
20109,Logan County,Kansas,84.94423792
20111,Lyon County,Kansas,84.22005067
20113,McPherson County,Kansas,78.63568216
20115,Marion County,Kansas,74.58464302
20117,Marshall County,Kansas,64.91428571
20119,Meade County,Kansas,23.56091031
20121,Miami County,Kansas,37.44135691
20123,Mitchell County,Kansas,39.39698492
20125,Montgomery County,Kansas,105.1277405
20127,Morris County,Kansas,98.38523645
20129,Morton County,Kansas,40.90577064
20131,Nemaha County,Kansas,102.7446919
20133,Neosho County,Kansas,73.26621924
20135,Ness County,Kansas,26.11764706
20137,Norton County,Kansas,85.64356436
20139,Osage County,Kansas,48.22006472
20141,Osborne County,Kansas,81.28342246
20143,Ottawa County,Kansas,99.74768713
20145,Pawnee County,Kansas,103.0332681
20149,Pottawatomie County,Kansas,102.9063509
20151,Pratt County,Kansas,25.47981469
20153,Rawlins County,Kansas,104.5822102
20155,Reno County,Kansas,111.2572619
20157,Republic County,Kansas,68.60927152
20159,Rice County,Kansas,77.67164179
20161,Riley County,Kansas,86.38515197
20163,Rooks County,Kansas,94.11764706
20165,Rush County,Kansas,87.64258555
20169,Saline County,Kansas,99.10628019
20171,Scott County,Kansas,103.2032032
20173,Sedgwick County,Kansas,102.7554212
20175,Seward County,Kansas,106.3258071
20177,Shawnee County,Kansas,89.14015905
20179,Sheridan County,Kansas,75.0929368
20183,Smith County,Kansas,37.90613718
20185,Stafford County,Kansas,33.08550186
20187,Stanton County,Kansas,102.2675737
20189,Stevens County,Kansas,12.57096513
20191,Sumner County,Kansas,21.85821697
20193,Thomas County,Kansas,95.92833876
20197,Wabaunsee County,Kansas,48.4295846
20199,Wallace County,Kansas,99.66666667
20201,Washington County,Kansas,33.203125
20203,Wichita County,Kansas,101.216545
20205,Wilson County,Kansas,89.77968176
20207,Woodson County,Kansas,97.92960663
20209,Wyandotte County,Kansas,5.174780527
21003,Allen County,Kentucky,100.7489417
21005,Anderson County,Kentucky,99.94619317
21009,Barren County,Kentucky,102.8488592
21011,Bath County,Kentucky,100.3510532
21013,Bell County,Kentucky,
21015,Boone County,Kentucky,100.7507107
21017,Bourbon County,Kentucky,101.6512734
21019,Boyd County,Kentucky,98.41681452
21021,Boyle County,Kentucky,98.40570589
21023,Bracken County,Kentucky,18.69398207
21025,Breathitt County,Kentucky,84.45734703
21029,Bullitt County,Kentucky,101.899696
21031,Butler County,Kentucky,101.3644366
21033,Caldwell County,Kentucky,100.5040323
21035,Calloway County,Kentucky,101.5670706
21037,Campbell County,Kentucky,64.51030928
21039,Carlisle County,Kentucky,100.1265823
21041,Carroll County,Kentucky,103.8888889
21043,Carter County,Kentucky,100.2957234
21045,Casey County,Kentucky,101.7028523
21047,Christian County,Kentucky,99.93111366
21049,Clark County,Kentucky,99.85215302
21051,Clay County,Kentucky,105.3119209
21053,Clinton County,Kentucky,95.45454545
21055,Crittenden County,Kentucky,94.71805853
21057,Cumberland County,Kentucky,99.47698745
21059,Daviess County,Kentucky,122.2441298
21061,Edmonson County,Kentucky,100.2051282
21063,Elliott County,Kentucky,98.93719807
21065,Estill County,Kentucky,99.70796829
21067,Fayette County,Kentucky,105.9280809
21069,Fleming County,Kentucky,98.49889625
21071,Floyd County,Kentucky,100.3618194
21073,Franklin County,Kentucky,105.7099822
21075,Fulton County,Kentucky,101.4388489
21077,Gallatin County,Kentucky,106.1509195
21079,Garrard County,Kentucky,99.77375566
21081,Grant County,Kentucky,100.770416
21083,Graves County,Kentucky,100.368
21085,Grayson County,Kentucky,101.7140174
21087,Green County,Kentucky,101.0155317
21089,Greenup County,Kentucky,100.5046394
21091,Hancock County,Kentucky,99.40440739
21093,Hardin County,Kentucky,113.1391064
21095,Harlan County,Kentucky,101.9106913
21097,Harrison County,Kentucky,108.1812035
21101,Henderson County,Kentucky,100.3764959
21103,Henry County,Kentucky,100.0339098
21105,Hickman County,Kentucky,100
21107,Hopkins County,Kentucky,100.2847458
21109,Jackson County,Kentucky,100.1877053
21111,Jefferson County,Kentucky,101.1934654
21113,Jessamine County,Kentucky,101.1522927
21115,Johnson County,Kentucky,82.16166705
21117,Kenton County,Kentucky,126.7754819
21119,Knott County,Kentucky,96.27356423
21121,Knox County,Kentucky,84.99153976
21123,Larue County,Kentucky,101.8220339
21125,Laurel County,Kentucky,100.1560549
21129,Lee County,Kentucky,
21133,Letcher County,Kentucky,101.0690552
21135,Lewis County,Kentucky,100.8010681
21137,Lincoln County,Kentucky,99.41690962
21139,Livingston County,Kentucky,99.91694352
21141,Logan County,Kentucky,103.0409872
21143,Lyon County,Kentucky,
21147,McCreary County,Kentucky,100.590688
21149,McLean County,Kentucky,106.0702875
21151,Madison County,Kentucky,96.61383842
21155,Marion County,Kentucky,97.95793965
21157,Marshall County,Kentucky,98.36512262
21159,Martin County,Kentucky,100.8975713
21161,Mason County,Kentucky,100.1488095
21163,Meade County,Kentucky,99.45266572
21165,Menifee County,Kentucky,100.1
21167,Mercer County,Kentucky,100.5095923
21171,Monroe County,Kentucky,102.1618625
21173,Montgomery County,Kentucky,99.76495726
21175,Morgan County,Kentucky,97.60692464
21177,Muhlenberg County,Kentucky,105.4181896
21179,Nelson County,Kentucky,63.67943685
21181,Nicholas County,Kentucky,92.71758437
21183,Ohio County,Kentucky,81.29547055
21185,Oldham County,Kentucky,100.0235719
21187,Owen County,Kentucky,101.6967126
21189,Owsley County,Kentucky,100.747198
21191,Pendleton County,Kentucky,100.7179054
21193,Perry County,Kentucky,99.66088171
21195,Pike County,Kentucky,100.0816077
21197,Powell County,Kentucky,101.2195122
21199,Pulaski County,Kentucky,101.2966118
21201,Robertson County,Kentucky,94.50549451
21203,Rockcastle County,Kentucky,100.1415929
21205,Rowan County,Kentucky,100.5182839
21207,Russell County,Kentucky,97.60306807
21209,Scott County,Kentucky,103.1295946
21211,Shelby County,Kentucky,107.6135105
21213,Simpson County,Kentucky,101.1996001
21215,Spencer County,Kentucky,98.66275277
21217,Taylor County,Kentucky,100.1031726
21219,Todd County,Kentucky,101.1511512
21221,Trigg County,Kentucky,100
21223,Trimble County,Kentucky,102.3255814
21225,Union County,Kentucky,99.14452949
21227,Warren County,Kentucky,20.86474393
21229,Washington County,Kentucky,100.7505774
21231,Wayne County,Kentucky,98.44139651
21233,Webster County,Kentucky,101.3315579
21235,Whitley County,Kentucky,111.8405155
21239,Woodford County,Kentucky,105.3637032
22001,Acadia Parish,Louisiana,99.6004917
22003,Allen Parish,Louisiana,100.2351281
22005,Ascension Parish,Louisiana,102.6223544
22007,Assumption Parish,Louisiana,101.1031604
22009,Avoyelles Parish,Louisiana,87.89438725
22011,Beauregard Parish,Louisiana,102.9111338
22013,Bienville Parish,Louisiana,101.0662958
22015,Bossier Parish,Louisiana,101.8106158
22017,Caddo Parish,Louisiana,102.2775964
22019,Calcasieu Parish,Louisiana,109.5573766
22021,Caldwell Parish,Louisiana,112.2772277
22023,Cameron Parish,Louisiana,101.043997
22025,Catahoula Parish,Louisiana,100.4170142
22027,Claiborne Parish,Louisiana,101.9561352
22029,Concordia Parish,Louisiana,100.1572327
22031,De Soto Parish,Louisiana,101.4501391
22033,East Baton Rouge Parish,Louisiana,96.24582701
22035,East Carroll Parish,Louisiana,115.3276956
22037,East Feliciana Parish,Louisiana,99.52456418
22039,Evangeline Parish,Louisiana,101.2027491
22041,Franklin Parish,Louisiana,18.15456362
22043,Grant Parish,Louisiana,100.2317114
22045,Iberia Parish,Louisiana,112.5119972
22047,Iberville Parish,Louisiana,85.91744025
22049,Jackson Parish,Louisiana,100.840708
22051,Jefferson Parish,Louisiana,102.0292289
22053,Jefferson Davis Parish,Louisiana,100.8125864
22055,Lafayette Parish,Louisiana,132.0867144
22057,Lafourche Parish,Louisiana,96.14378185
22061,Lincoln Parish,Louisiana,93.33850932
22063,Livingston Parish,Louisiana,100.9561129
22065,Madison Parish,Louisiana,100.8045052
22067,Morehouse Parish,Louisiana,101.0377861
22071,Orleans Parish,Louisiana,153.8481644
22073,Ouachita Parish,Louisiana,32.88925596
22075,Plaquemines Parish,Louisiana,102.1568232
22077,Pointe Coupee Parish,Louisiana,101.1875655
22079,Rapides Parish,Louisiana,113.0911436
22081,Red River Parish,Louisiana,105.6328234
22083,Richland Parish,Louisiana,99.86387149
22085,Sabine Parish,Louisiana,100.4785779
22087,St. Bernard Parish,Louisiana,101.3157895
22089,St. Charles Parish,Louisiana,102.9266724
22091,St. Helena Parish,Louisiana,100.592718
22093,St. James Parish,Louisiana,99.21834289
22095,St. John the Baptist Parish,Louisiana,101.5656566
22097,St. Landry Parish,Louisiana,102.5091979
22099,St. Martin Parish,Louisiana,100.8684547
22101,St. Mary Parish,Louisiana,4.170928515
22103,St. Tammany Parish,Louisiana,101.2314236
22105,Tangipahoa Parish,Louisiana,98.49497475
22107,Tensas Parish,Louisiana,100.6681514
22109,Terrebonne Parish,Louisiana,101.419796
22111,Union Parish,Louisiana,68.26306914
22113,Vermilion Parish,Louisiana,90.0365545
22115,Vernon Parish,Louisiana,100.5412252
22117,Washington Parish,Louisiana,101.8265477
22119,Webster Parish,Louisiana,101.237785
22121,West Baton Rouge Parish,Louisiana,101.3940032
22123,West Carroll Parish,Louisiana,101.5585721
22125,West Feliciana Parish,Louisiana,103.0809859
22127,Winn Parish,Louisiana,101.0138249
23001,Androscoggin County,Maine,94.12564927
23003,Aroostook County,Maine,49.90261848
23005,Cumberland County,Maine,57.99715114
23007,Franklin County,Maine,75.94675235
23009,Hancock County,Maine,56.02881303
23011,Kennebec County,Maine,77.90809575
23013,Knox County,Maine,85.39647577
23015,Lincoln County,Maine,57.05947749
23017,Oxford County,Maine,108.2686103
23019,Penobscot County,Maine,74.7311828
23021,Piscataquis County,Maine,70
23023,Sagadahoc County,Maine,90.54726368
23025,Somerset County,Maine,96.89459105
23027,Waldo County,Maine,70.36199095
23029,Washington County,Maine,53.32976732
23031,York County,Maine,89.22978587
24001,Allegany County,Maryland,104.7078112
24003,Anne Arundel County,Maryland,100.1368547
24005,Baltimore County,Maryland,103.6208199
24009,Calvert County,Maryland,100.7781124
24011,Caroline County,Maryland,103.2080974
24013,Carroll County,Maryland,99.91659716
24015,Cecil County,Maryland,102.2473378
24017,Charles County,Maryland,101.1989081
24019,Dorchester County,Maryland,100.7105538
24021,Frederick County,Maryland,102.1304989
24023,Garrett County,Maryland,103.9302447
24025,Harford County,Maryland,100.3648284
24027,Howard County,Maryland,99.74959849
24029,Kent County,Maryland,101.6213389
24031,Montgomery County,Maryland,101.3836981
24033,Prince George's County,Maryland,100.4424946
24035,Queen Anne's County,Maryland,100.5420054
24037,St. Mary's County,Maryland,100.8944941
24041,Talbot County,Maryland,100.4065041
24043,Washington County,Maryland,0.251311671
24045,Wicomico County,Maryland,99.95986354
24047,Worcester County,Maryland,100.3230543
24510,Baltimore city,Maryland,104.637332
25001,Barnstable County,Massachusetts,77.25228908
25003,Berkshire County,Massachusetts,54.52740779
25005,Bristol County,Massachusetts,101.0801578
25007,Dukes County,Massachusetts,62.09987196
25009,Essex County,Massachusetts,72.71941949
25011,Franklin County,Massachusetts,44.79623138
25013,Hampden County,Massachusetts,87.59763607
25015,Hampshire County,Massachusetts,86.74611167
25017,Middlesex County,Massachusetts,69.57449707
25021,Norfolk County,Massachusetts,81.02024702
25023,Plymouth County,Massachusetts,61.42910171
25025,Suffolk County,Massachusetts,16.83134374
25027,Worcester County,Massachusetts,62.40492893
26003,Alger County,Michigan,101.1461318
26005,Allegan County,Michigan,99.37623287
26007,Alpena County,Michigan,127.231907
26009,Antrim County,Michigan,63.82641748
26011,Arenac County,Michigan,84.26573427
26013,Baraga County,Michigan,37.38317757
26015,Barry County,Michigan,102.7432291
26017,Bay County,Michigan,101.0708042
26019,Benzie County,Michigan,31.52995928
26021,Berrien County,Michigan,85.98798223
26023,Branch County,Michigan,99.24422051
26025,Calhoun County,Michigan,105.453364
26027,Cass County,Michigan,57.31588473
26029,Charlevoix County,Michigan,99.28884026
26031,Cheboygan County,Michigan,87.2845653
26033,Chippewa County,Michigan,105.4170249
26035,Clare County,Michigan,65.26241469
26037,Clinton County,Michigan,37.58203161
26041,Delta County,Michigan,54.83132028
26043,Dickinson County,Michigan,30.58729737
26045,Eaton County,Michigan,106.6786169
26047,Emmet County,Michigan,98.95855934
26049,Genesee County,Michigan,101.5143603
26053,Gogebic County,Michigan,72.06528562
26055,Grand Traverse County,Michigan,102.1505376
26057,Gratiot County,Michigan,89.99661476
26059,Hillsdale County,Michigan,89.24218336
26061,Houghton County,Michigan,93.32704995
26063,Huron County,Michigan,78.7376131
26065,Ingham County,Michigan,82.35410436
26067,Ionia County,Michigan,96.89753864
26069,Iosco County,Michigan,68.18428184
26071,Iron County,Michigan,38.63099921
26073,Isabella County,Michigan,102.5817808
26075,Jackson County,Michigan,44.40723088
26077,Kalamazoo County,Michigan,103.1846774
26079,Kalkaska County,Michigan,110.72
26081,Kent County,Michigan,86.29298751
26087,Lapeer County,Michigan,53.35974905
26089,Leelanau County,Michigan,103.3232628
26091,Lenawee County,Michigan,80.43736786
26093,Livingston County,Michigan,91.7935218
26095,Luce County,Michigan,105.5369128
26097,Mackinac County,Michigan,57.69230769
26099,Macomb County,Michigan,69.87084961
26101,Manistee County,Michigan,34.02366864
26103,Marquette County,Michigan,70.14379722
26105,Mason County,Michigan,53.82540461
26107,Mecosta County,Michigan,102.8832378
26109,Menominee County,Michigan,73.08014521
26111,Midland County,Michigan,85.63189569
26113,Missaukee County,Michigan,97.99453054
26115,Monroe County,Michigan,94.01506505
26117,Montcalm County,Michigan,97.95865633
26119,Montmorency County,Michigan,51.7721519
26121,Muskegon County,Michigan,76.54639175
26123,Newaygo County,Michigan,67.21090271
26125,Oakland County,Michigan,58.86077354
26127,Oceana County,Michigan,83.47882315
26129,Ogemaw County,Michigan,98.56148492
26131,Ontonagon County,Michigan,91.08910891
26133,Osceola County,Michigan,66.25996016
26135,Oscoda County,Michigan,36.51753325
26137,Otsego County,Michigan,21.18667028
26139,Ottawa County,Michigan,101.7870847
26141,Presque Isle County,Michigan,105.7960382
26143,Roscommon County,Michigan,37.39697802
26145,Saginaw County,Michigan,73.97336914
26147,St. Clair County,Michigan,99.57800512
26149,St. Joseph County,Michigan,86.03373129
26151,Sanilac County,Michigan,27.67357683
26153,Schoolcraft County,Michigan,14.84662577
26155,Shiawassee County,Michigan,88.54203936
26157,Tuscola County,Michigan,88.79781421
26159,Van Buren County,Michigan,93.94797142
26161,Washtenaw County,Michigan,85.92245641
26163,Wayne County,Michigan,82.34489824
26165,Wexford County,Michigan,70.20995206
27001,Aitkin County,Minnesota,60.38894575
27003,Anoka County,Minnesota,99.56384574
27005,Becker County,Minnesota,101.0826772
27007,Beltrami County,Minnesota,40.22238337
27009,Benton County,Minnesota,96.63434113
27011,Big Stone County,Minnesota,107.4556213
27013,Blue Earth County,Minnesota,12.82452999
27015,Brown County,Minnesota,46.99804524
27017,Carlton County,Minnesota,67.01142328
27019,Carver County,Minnesota,57.38563489
27021,Cass County,Minnesota,64.11842687
27023,Chippewa County,Minnesota,108.4786822
27025,Chisago County,Minnesota,76.23043206
27027,Clay County,Minnesota,9.883880406
27029,Clearwater County,Minnesota,109.4758065
27031,Cook County,Minnesota,79.69465649
27033,Cottonwood County,Minnesota,120.6473214
27035,Crow Wing County,Minnesota,82.69982951
27037,Dakota County,Minnesota,27.68639983
27039,Dodge County,Minnesota,82.99849322
27041,Douglas County,Minnesota,107.7590696
27043,Faribault County,Minnesota,49.17234664
27045,Fillmore County,Minnesota,82.50670241
27047,Freeborn County,Minnesota,96.23507805
27049,Goodhue County,Minnesota,66.74664785
27051,Grant County,Minnesota,127.7351248
27053,Hennepin County,Minnesota,62.33359002
27055,Houston County,Minnesota,22.16748768
27057,Hubbard County,Minnesota,135.664077
27059,Isanti County,Minnesota,13.42945083
27061,Itasca County,Minnesota,34.09783713
27063,Jackson County,Minnesota,8.243243243
27065,Kanabec County,Minnesota,115.095216
27067,Kandiyohi County,Minnesota,101.9525383
27069,Kittson County,Minnesota,70.60810811
27071,Koochiching County,Minnesota,62.92682927
27073,Lac qui Parle County,Minnesota,128.8811795
27077,Lake of the Woods County,Minnesota,106.7761807
27079,Le Sueur County,Minnesota,41.20617111
27081,Lincoln County,Minnesota,174.0875912
27083,Lyon County,Minnesota,110.8213552
27085,McLeod County,Minnesota,17.98394291
27087,Mahnomen County,Minnesota,11.21157324
27089,Marshall County,Minnesota,43.65192582
27091,Martin County,Minnesota,78.43915344
27093,Meeker County,Minnesota,30.24406332
27095,Mille Lacs County,Minnesota,87.10628394
27097,Morrison County,Minnesota,31.43748916
27099,Mower County,Minnesota,83.17577548
27101,Murray County,Minnesota,34.85818847
27103,Nicollet County,Minnesota,197.7281786
27105,Nobles County,Minnesota,78.25473599
27107,Norman County,Minnesota,65.33333333
27109,Olmsted County,Minnesota,88.84034948
27111,Otter Tail County,Minnesota,55.16516145
27113,Pennington County,Minnesota,11.54185022
27115,Pine County,Minnesota,38.5997358
27117,Pipestone County,Minnesota,40.23668639
27119,Polk County,Minnesota,62.89921591
27123,Ramsey County,Minnesota,94.97033561
27125,Red Lake County,Minnesota,54.28571429
27127,Redwood County,Minnesota,106.3674722
27129,Renville County,Minnesota,67.97597043
27131,Rice County,Minnesota,51.21738181
27133,Rock County,Minnesota,23.68421053
27135,Roseau County,Minnesota,61.68782674
27137,St. Louis County,Minnesota,81.71659724
27139,Scott County,Minnesota,46.8732888
27141,Sherburne County,Minnesota,104.2496267
27143,Sibley County,Minnesota,35.94176524
27145,Stearns County,Minnesota,104.912882
27147,Steele County,Minnesota,98.45274603
27149,Stevens County,Minnesota,113.1064902
27151,Swift County,Minnesota,47.36842105
27153,Todd County,Minnesota,60.28828829
27155,Traverse County,Minnesota,97.87610619
27157,Wabasha County,Minnesota,18.91380708
27159,Wadena County,Minnesota,51.72932331
27161,Waseca County,Minnesota,89.36299909
27163,Washington County,Minnesota,103.3701608
27165,Watonwan County,Minnesota,109.1689008
27167,Wilkin County,Minnesota,113.3822181
27169,Winona County,Minnesota,105.5405405
27171,Wright County,Minnesota,50.76604407
27173,Yellow Medicine County,Minnesota,57.81922525
28001,Adams County,Mississippi,100
28003,Alcorn County,Mississippi,100.170503
28005,Amite County,Mississippi,100.1101322
28007,Attala County,Mississippi,103.1769596
28009,Benton County,Mississippi,102.4590164
28011,Bolivar County,Mississippi,183.4954955
28013,Calhoun County,Mississippi,376.4
28015,Carroll County,Mississippi,100.4287245
28017,Chickasaw County,Mississippi,101.2617159
28019,Choctaw County,Mississippi,119.3984962
28021,Claiborne County,Mississippi,100.2170767
28023,Clarke County,Mississippi,99.96309963
28025,Clay County,Mississippi,101.2666667
28027,Coahoma County,Mississippi,96.46600049
28029,Copiah County,Mississippi,37.78218804
28031,Covington County,Mississippi,110.4219257
28033,DeSoto County,Mississippi,100.0726913
28035,Forrest County,Mississippi,103.5884291
28037,Franklin County,Mississippi,99.92229992
28041,Greene County,Mississippi,103.2533333
28043,Grenada County,Mississippi,99.63072378
28045,Hancock County,Mississippi,100.592
28047,Harrison County,Mississippi,102.2918814
28049,Hinds County,Mississippi,101.895423
28051,Holmes County,Mississippi,100.2262443
28053,Humphreys County,Mississippi,100.1265823
28057,Itawamba County,Mississippi,101.2
28059,Jackson County,Mississippi,103.3625792
28061,Jasper County,Mississippi,38.43817787
28063,Jefferson County,Mississippi,101.2079379
28065,Jefferson Davis County,Mississippi,101.1396011
28067,Jones County,Mississippi,99.8485231
28069,Kemper County,Mississippi,100.8130081
28071,Lafayette County,Mississippi,40.72379368
28075,Lauderdale County,Mississippi,101.3026487
28077,Lawrence County,Mississippi,100
28079,Leake County,Mississippi,99.75395431
28081,Lee County,Mississippi,45.09854438
28083,Leflore County,Mississippi,1.6285302
28085,Lincoln County,Mississippi,102.9823392
28087,Lowndes County,Mississippi,96.04023973
28089,Madison County,Mississippi,100.9285329
28091,Marion County,Mississippi,101.0840108
28093,Marshall County,Mississippi,74.34333959
28095,Monroe County,Mississippi,128.0516432
28097,Montgomery County,Mississippi,100.7911392
28099,Neshoba County,Mississippi,157.1293896
28101,Newton County,Mississippi,78.94451962
28103,Noxubee County,Mississippi,100.2006689
28105,Oktibbeha County,Mississippi,101.4178811
28107,Panola County,Mississippi,100.7521427
28109,Pearl River County,Mississippi,100.1744592
28111,Perry County,Mississippi,107.2652097
28113,Pike County,Mississippi,101.7656741
28115,Pontotoc County,Mississippi,100.6926846
28117,Prentiss County,Mississippi,109.0381827
28119,Quitman County,Mississippi,99.70501475
28121,Rankin County,Mississippi,99.98298162
28123,Scott County,Mississippi,100.0865501
28125,Sharkey County,Mississippi,110.6435644
28127,Simpson County,Mississippi,100.2772387
28131,Stone County,Mississippi,100.2759164
28133,Sunflower County,Mississippi,101.0927431
28135,Tallahatchie County,Mississippi,38.78583474
28137,Tate County,Mississippi,99.69962453
28139,Tippah County,Mississippi,100.1495513
28143,Tunica County,Mississippi,100.2025316
28145,Union County,Mississippi,102.0874751
28149,Warren County,Mississippi,99.98713826
28151,Washington County,Mississippi,44.44303315
28153,Wayne County,Mississippi,100.7215875
28155,Webster County,Mississippi,100.3899721
28157,Wilkinson County,Mississippi,113.8016529
28159,Winston County,Mississippi,101.0572366
28161,Yalobusha County,Mississippi,99.31163955
28163,Yazoo County,Mississippi,100.0255297
29001,Adair County,Missouri,97.82903664
29003,Andrew County,Missouri,97.97909408
29005,Atchison County,Missouri,102.6035503
29007,Audrain County,Missouri,96.886121
29009,Barry County,Missouri,120.4932898
29011,Barton County,Missouri,88.21567538
29013,Bates County,Missouri,87.94520548
29015,Benton County,Missouri,106.5800503
29017,Bollinger County,Missouri,107.4269006
29019,Boone County,Missouri,102.3851993
29021,Buchanan County,Missouri,99.32692308
29023,Butler County,Missouri,99.7318236
29025,Caldwell County,Missouri,52.28395062
29027,Callaway County,Missouri,69.13385827
29029,Camden County,Missouri,131.8630296
29031,Cape Girardeau County,Missouri,108.1404103
29033,Carroll County,Missouri,39.64028777
29035,Carter County,Missouri,57.2642311
29037,Cass County,Missouri,87.99603721
29039,Cedar County,Missouri,55.68539326
29041,Chariton County,Missouri,97.12430427
29043,Christian County,Missouri,60.83274973
29045,Clark County,Missouri,100.0931099
29047,Clay County,Missouri,97.15329541
29049,Clinton County,Missouri,88.35475578
29051,Cole County,Missouri,119.4477681
29053,Cooper County,Missouri,90.15924867
29055,Crawford County,Missouri,98.16120135
29057,Dade County,Missouri,30.82437276
29059,Dallas County,Missouri,143.386545
29061,Daviess County,Missouri,81.46341463
29065,Dent County,Missouri,91.11111111
29067,Douglas County,Missouri,93.89460154
29069,Dunklin County,Missouri,70.30754893
29071,Franklin County,Missouri,81.90184049
29073,Gasconade County,Missouri,108.5137615
29075,Gentry County,Missouri,58.58585859
29077,Greene County,Missouri,92.97776457
29079,Grundy County,Missouri,88.61454047
29081,Harrison County,Missouri,96.14845938
